Employee_ID,Employee_Name,Department,Designation,Experience_Level,Location,Assessment_Date,Skill_Name,Skill_Category,Current_Skill_Level,Required_Skill_Level,Skill_Gap,Training_Priority,Training_Recommendation,Training_Method,Estimated_Training_Hours,Estimated_Training_Cost_USD,Proposed_Timeline,Overall_Performance_Rating,Technical_Performance_Rating,Behavioral_Performance_Rating,Manager_Approval,Business_Impact,Training_Status,Last_Training_Date,Trainer_Assigned,Training_Completion_Percentage,Post_Training_Assessment_Score
EMP0256,Employee_EMP0256,DevOps,Data Analyst,12+ years,Bangalore,2025-07-27,Presentation Skills,Behavioral,5,5,0,Low,Maintain Presentation Skills effectiveness,Mentoring,7,1113,As needed,3,2,2,Pending,High - Required for client engagement,Not Started,2024-10-04,TBD,62,64.0
EMP0256,Employee_EMP0256,DevOps,Data Analyst,12+ years,Bangalore,2025-08-05,Communication,Behavioral,1,4,3,Critical,Comprehensive Communication development program,Mentoring,35,3325,6 weeks,3,2,2,Approved with Conditions,High - Critical for project delivery,In Progress,2025-03-18,Internal Trainer,47,61.0
EMP0256,Employee_EMP0256,DevOps,Data Analyst,12+ years,Bangalore,2025-07-25,Azure,Technical,5,5,0,Low,Maintain current Azure proficiency,Mentoring,7,609,12 months,3,2,2,Pending,Medium - Improves efficiency,Completed,2025-04-05,TBD,44,
EMP0256,Employee_EMP0256,DevOps,Data Analyst,12+ years,Bangalore,2025-07-18,Work Ethics,Untrainable,1,4,3,Critical,Assessment Only - Monitor Performance,Assessment Only,0,0,2 months,3,2,2,Approved with Conditions,Medium - Improves efficiency,In Progress,2024-11-01,TBD,96,97.0
EMP0256,Employee_EMP0256,DevOps,Data Analyst,12+ years,Bangalore,2025-07-19,Creativity,Untrainable,5,4,0,Low,Assessment Only - Monitor Performance,Assessment Only,0,0,As needed,3,2,2,Approved,Medium - Improves efficiency,Not Started,2024-09-28,External Trainer,65,84.0
EMP0257,Employee_EMP0257,QA/Testing,Data Analyst,2-5 years,Remote,2025-07-15,Node.js,Technical,2,3,1,Medium,Refresher training for Node.js,Mentoring,10,1590,6 months,4,5,4,Approved with Conditions,Medium - Improves efficiency,Not Started,2024-08-08,External Trainer,40,79.0
EMP0257,Employee_EMP0257,QA/Testing,Data Analyst,2-5 years,Remote,2025-07-21,Docker,Technical,4,5,1,Medium,Refresher training for Docker,Workshop,9,459,4 months,4,5,4,Approved with Conditions,High - Critical for project delivery,Cancelled,2024-12-28,Internal Trainer,92,
EMP0257,Employee_EMP0257,QA/Testing,Data Analyst,2-5 years,Remote,2025-07-30,Code Review,Technical,5,4,0,Low,Maintain current Code Review proficiency,Mentoring,10,1970,As needed,4,5,4,Approved with Conditions,High - Required for client engagement,Completed,2024-11-16,TBD,64,
EMP0257,Employee_EMP0257,QA/Testing,Data Analyst,2-5 years,Remote,2025-07-07,CI/CD,Technical,4,3,0,Low,Maintain current CI/CD proficiency,Mentoring,1,110,As needed,4,5,4,Approved,Low - Nice to have,Completed,2025-05-31,Online Platform,70,
EMP0257,Employee_EMP0257,QA/Testing,Data Analyst,2-5 years,Remote,2025-08-02,Angular,Technical,3,4,1,Medium,Refresher training for Angular,Online Course,13,1872,6 months,4,5,4,Pending,Low - Nice to have,In Progress,2025-04-02,Internal Trainer,95,
EMP0257,Employee_EMP0257,QA/Testing,Data Analyst,2-5 years,Remote,2025-07-30,Test-Driven Development,Technical,5,3,0,Low,Maintain current Test-Driven Development proficiency,Mentoring,5,625,6 months,4,5,4,Approved with Conditions,High - Required for client engagement,Completed,2025-05-12,Internal Trainer,3,
EMP0257,Employee_EMP0257,QA/Testing,Data Analyst,2-5 years,Remote,2025-07-29,Leadership,Behavioral,4,4,0,Low,Maintain Leadership effectiveness,Mentoring,5,385,As needed,4,5,4,Approved,High - Required for client engagement,Cancelled,2025-01-06,Internal Trainer,42,76.0
EMP0257,Employee_EMP0257,QA/Testing,Data Analyst,2-5 years,Remote,2025-08-01,Time Management,Behavioral,1,4,3,Critical,Comprehensive Time Management development program,Mentoring,22,1892,1 month,4,5,4,Approved,Low - Nice to have,Cancelled,2024-10-31,TBD,5,71.0
EMP0257,Employee_EMP0257,QA/Testing,Data Analyst,2-5 years,Remote,2025-08-03,React,Technical,2,5,3,Critical,Intensive React training required,Online Course,54,4590,2 months,4,5,4,Approved,High - Required for client engagement,In Progress,2025-01-08,Online Platform,86,
EMP0257,Employee_EMP0257,QA/Testing,Data Analyst,2-5 years,Remote,2025-07-18,Kubernetes,Technical,3,3,0,Low,Maintain current Kubernetes proficiency,Mentoring,1,68,6 months,4,5,4,Pending,Low - Nice to have,Cancelled,2025-03-04,TBD,27,65.0
EMP0257,Employee_EMP0257,QA/Testing,Data Analyst,2-5 years,Remote,2025-07-31,Adaptability,Behavioral,3,5,2,High,Comprehensive Adaptability development program,Workshop,21,1596,2 months,4,5,4,Approved with Conditions,High - Required for client engagement,In Progress,2025-06-10,TBD,93,
EMP0257,Employee_EMP0257,QA/Testing,Data Analyst,2-5 years,Remote,2025-07-20,System Design,Technical,5,4,0,Low,Maintain current System Design proficiency,Mentoring,10,560,6 months,4,5,4,Approved,High - Critical for project delivery,Not Started,2025-03-05,TBD,38,
EMP0258,Employee_EMP0258,Backend Development,Data Analyst,0-2 years,Bangalore,2025-07-16,Time Management,Behavioral,3,4,1,Medium,Soft skills enhancement for Time Management,Mentoring,9,1710,4 months,2,1,5,Approved with Conditions,High - Required for client engagement,In Progress,2025-04-04,Internal Trainer,36,
EMP0258,Employee_EMP0258,Backend Development,Data Analyst,0-2 years,Bangalore,2025-07-15,Redis,Technical,1,3,2,High,Intensive Redis training required,Online Course,28,3388,2 months,2,1,5,Approved with Conditions,Low - Nice to have,Cancelled,2025-02-27,External Trainer,92,79.0
EMP0258,Employee_EMP0258,Backend Development,Data Analyst,0-2 years,Bangalore,2025-07-09,Spring Boot,Technical,3,3,0,Low,Maintain current Spring Boot proficiency,Mentoring,1,61,12 months,2,1,5,Pending,High - Critical for project delivery,Not Started,2025-06-27,Online Platform,50,64.0
EMP0258,Employee_EMP0258,Backend Development,Data Analyst,0-2 years,Bangalore,2025-07-25,CI/CD,Technical,1,5,4,Critical,Intensive CI/CD training required,Online Course,38,3838,1 month,2,1,5,Approved,Low - Nice to have,Completed,2024-11-16,Online Platform,17,90.0
EMP0258,Employee_EMP0258,Backend Development,Data Analyst,0-2 years,Bangalore,2025-08-01,Express.js,Technical,2,5,3,Critical,Intensive Express.js training required,Certification,28,3948,6 weeks,2,1,5,Approved with Conditions,High - Required for client engagement,Not Started,2024-10-30,TBD,99,93.0
EMP0258,Employee_EMP0258,Backend Development,Data Analyst,0-2 years,Bangalore,2025-07-21,Kubernetes,Technical,5,5,0,Low,Maintain current Kubernetes proficiency,Mentoring,9,1719,12 months,2,1,5,Approved with Conditions,High - Required for client engagement,Cancelled,2024-11-06,TBD,47,73.0
EMP0258,Employee_EMP0258,Backend Development,Data Analyst,0-2 years,Bangalore,2025-07-19,Node.js,Technical,5,4,0,Low,Maintain current Node.js proficiency,Mentoring,7,483,6 months,2,1,5,Approved,High - Critical for project delivery,In Progress,2024-08-27,TBD,82,62.0
EMP0258,Employee_EMP0258,Backend Development,Data Analyst,0-2 years,Bangalore,2025-07-18,Microservices,Technical,3,5,2,High,Intensive Microservices training required,Certification,50,2950,3 months,2,1,5,Pending,High - Critical for project delivery,Completed,2025-01-25,Online Platform,94,
EMP0258,Employee_EMP0258,Backend Development,Data Analyst,0-2 years,Bangalore,2025-08-02,Azure,Technical,5,3,0,Low,Maintain current Azure proficiency,Mentoring,10,1660,As needed,2,1,5,Approved,Low - Nice to have,Not Started,2024-10-25,TBD,99,
EMP0259,Employee_EMP0259,Frontend Development,Principal Engineer,0-2 years,Mumbai,2025-07-15,TypeScript,Technical,3,4,1,Medium,Refresher training for TypeScript,Online Course,14,2786,3 months,4,3,5,Pending,High - Critical for project delivery,Completed,2025-03-01,Internal Trainer,52,93.0
EMP0259,Employee_EMP0259,Frontend Development,Principal Engineer,0-2 years,Mumbai,2025-08-04,Cultural Fit,Untrainable,3,4,1,Medium,Assessment Only - Monitor Performance,Assessment Only,0,0,4 months,4,3,5,Approved,Medium - Improves efficiency,Cancelled,2024-08-16,Internal Trainer,98,
EMP0259,Employee_EMP0259,Frontend Development,Principal Engineer,0-2 years,Mumbai,2025-07-25,Azure,Technical,2,4,2,High,Intensive Azure training required,Workshop,55,5335,2 months,4,3,5,Approved with Conditions,Low - Nice to have,Completed,2025-01-16,External Trainer,86,
EMP0259,Employee_EMP0259,Frontend Development,Principal Engineer,0-2 years,Mumbai,2025-07-22,Team Collaboration,Behavioral,3,4,1,Medium,Soft skills enhancement for Team Collaboration,Workshop,20,3300,6 months,4,3,5,Approved with Conditions,High - Required for client engagement,Cancelled,2024-10-23,External Trainer,82,66.0
EMP0259,Employee_EMP0259,Frontend Development,Principal Engineer,0-2 years,Mumbai,2025-07-07,Spring Boot,Technical,1,5,4,Critical,Intensive Spring Boot training required,Hands-on Project,22,1870,2 months,4,3,5,Approved with Conditions,High - Critical for project delivery,Completed,2025-06-26,Online Platform,63,67.0
EMP0259,Employee_EMP0259,Frontend Development,Principal Engineer,0-2 years,Mumbai,2025-07-19,Material UI,Technical,2,4,2,High,Intensive Material UI training required,Online Course,45,7335,3 months,4,3,5,Approved with Conditions,High - Required for client engagement,Not Started,2025-02-14,Internal Trainer,2,
EMP0259,Employee_EMP0259,Frontend Development,Principal Engineer,0-2 years,Mumbai,2025-07-28,Express.js,Technical,5,4,0,Low,Maintain current Express.js proficiency,Mentoring,6,1038,6 months,4,3,5,Approved with Conditions,High - Required for client engagement,Completed,2025-04-22,TBD,16,
EMP0259,Employee_EMP0259,Frontend Development,Principal Engineer,0-2 years,Mumbai,2025-07-21,JavaScript,Technical,3,4,1,Medium,Refresher training for JavaScript,Mentoring,9,1044,6 months,4,3,5,Approved with Conditions,High - Required for client engagement,Not Started,2025-05-10,Internal Trainer,15,
EMP0259,Employee_EMP0259,Frontend Development,Principal Engineer,0-2 years,Mumbai,2025-07-12,React,Technical,4,3,0,Low,Maintain current React proficiency,Mentoring,3,336,6 months,4,3,5,Pending,High - Required for client engagement,Not Started,2025-02-11,Online Platform,28,89.0
EMP0259,Employee_EMP0259,Frontend Development,Principal Engineer,0-2 years,Mumbai,2025-07-15,Node.js,Technical,2,3,1,Medium,Refresher training for Node.js,Workshop,17,2686,6 months,4,3,5,Approved with Conditions,High - Required for client engagement,Completed,2024-09-03,Internal Trainer,96,100.0
EMP0260,Employee_EMP0260,Frontend Development,Solution Architect,2-5 years,Pune,2025-07-10,Express.js,Technical,1,5,4,Critical,Intensive Express.js training required,Workshop,47,5264,1 month,1,4,4,Approved,High - Critical for project delivery,Completed,2025-01-06,TBD,47,92.0
EMP0260,Employee_EMP0260,Frontend Development,Solution Architect,2-5 years,Pune,2025-07-29,Communication,Behavioral,1,3,2,High,Comprehensive Communication development program,Mentoring,29,2030,3 months,1,4,4,Approved,High - Critical for project delivery,Completed,2025-03-06,TBD,34,69.0
EMP0260,Employee_EMP0260,Frontend Development,Solution Architect,2-5 years,Pune,2025-07-24,HTML/CSS,Technical,3,4,1,Medium,Refresher training for HTML/CSS,Workshop,23,1311,6 months,1,4,4,Pending,Medium - Improves efficiency,In Progress,2025-01-27,Internal Trainer,83,73.0
EMP0260,Employee_EMP0260,Frontend Development,Solution Architect,2-5 years,Pune,2025-07-16,Progressive Web Apps,Technical,1,3,2,High,Intensive Progressive Web Apps training required,Workshop,41,3157,2 months,1,4,4,Approved,High - Critical for project delivery,In Progress,2025-06-23,TBD,1,
EMP0260,Employee_EMP0260,Frontend Development,Solution Architect,2-5 years,Pune,2025-07-31,Docker,Technical,1,3,2,High,Intensive Docker training required,Certification,45,2835,2 months,1,4,4,Pending,Medium - Improves efficiency,Not Started,2025-01-30,Online Platform,20,
EMP0260,Employee_EMP0260,Frontend Development,Solution Architect,2-5 years,Pune,2025-07-15,Angular,Technical,4,5,1,Medium,Refresher training for Angular,Mentoring,15,2145,3 months,1,4,4,Approved with Conditions,Low - Nice to have,In Progress,2025-01-27,TBD,15,86.0
EMP0260,Employee_EMP0260,Frontend Development,Solution Architect,2-5 years,Pune,2025-07-28,Time Management,Behavioral,1,5,4,Critical,Comprehensive Time Management development program,Conference,25,4900,2 months,1,4,4,Approved with Conditions,Low - Nice to have,In Progress,2024-12-08,Internal Trainer,68,
EMP0260,Employee_EMP0260,Frontend Development,Solution Architect,2-5 years,Pune,2025-07-20,AWS,Technical,3,4,1,Medium,Refresher training for AWS,Workshop,14,1834,6 months,1,4,4,Approved,High - Required for client engagement,In Progress,2024-08-13,Online Platform,7,77.0
EMP0260,Employee_EMP0260,Frontend Development,Solution Architect,2-5 years,Pune,2025-08-01,TypeScript,Technical,5,5,0,Low,Maintain current TypeScript proficiency,Mentoring,10,1290,6 months,1,4,4,Approved,Medium - Improves efficiency,In Progress,2025-01-11,Online Platform,75,82.0
EMP0260,Employee_EMP0260,Frontend Development,Solution Architect,2-5 years,Pune,2025-07-26,Azure,Technical,5,3,0,Low,Maintain current Azure proficiency,Mentoring,3,405,As needed,1,4,4,Approved,High - Critical for project delivery,Not Started,2024-10-27,Online Platform,5,
EMP0260,Employee_EMP0260,Frontend Development,Solution Architect,2-5 years,Pune,2025-07-11,Bootstrap,Technical,5,3,0,Low,Maintain current Bootstrap proficiency,Mentoring,9,1485,6 months,1,4,4,Pending,Low - Nice to have,Completed,2025-05-01,Online Platform,23,
EMP0260,Employee_EMP0260,Frontend Development,Solution Architect,2-5 years,Pune,2025-07-18,Team Collaboration,Behavioral,4,4,0,Low,Maintain Team Collaboration effectiveness,Mentoring,7,1211,12 months,1,4,4,Pending,Low - Nice to have,Cancelled,2025-02-22,External Trainer,4,
EMP0261,Employee_EMP0261,Business Analysis,Solution Architect,0-2 years,Bangalore,2025-08-01,System Design,Technical,2,5,3,Critical,Intensive System Design training required,Workshop,42,6174,1 month,4,1,4,Approved with Conditions,High - Critical for project delivery,Not Started,2025-06-26,Online Platform,3,
EMP0261,Employee_EMP0261,Business Analysis,Solution Architect,0-2 years,Bangalore,2025-07-12,Conflict Resolution,Behavioral,2,4,2,High,Comprehensive Conflict Resolution development program,Mentoring,23,2300,3 months,4,1,4,Approved,High - Critical for project delivery,Cancelled,2025-06-07,External Trainer,18,
EMP0261,Employee_EMP0261,Business Analysis,Solution Architect,0-2 years,Bangalore,2025-07-25,Problem Solving,Behavioral,4,3,0,Low,Maintain Problem Solving effectiveness,Mentoring,7,1358,6 months,4,1,4,Pending,Medium - Improves efficiency,Not Started,2024-11-05,Online Platform,25,85.0
EMP0261,Employee_EMP0261,Business Analysis,Solution Architect,0-2 years,Bangalore,2025-07-29,Azure,Technical,1,3,2,High,Intensive Azure training required,Workshop,28,1820,2 months,4,1,4,Approved with Conditions,Low - Nice to have,Completed,2025-02-21,External Trainer,58,
EMP0261,Employee_EMP0261,Business Analysis,Solution Architect,0-2 years,Bangalore,2025-07-18,React,Technical,2,5,3,Critical,Intensive React training required,Hands-on Project,35,2555,6 weeks,4,1,4,Approved with Conditions,Low - Nice to have,Cancelled,2025-02-23,Online Platform,39,
EMP0261,Employee_EMP0261,Business Analysis,Solution Architect,0-2 years,Bangalore,2025-07-13,Time Management,Behavioral,5,4,0,Low,Maintain Time Management effectiveness,Mentoring,7,1253,6 months,4,1,4,Approved,High - Required for client engagement,In Progress,2025-05-13,TBD,90,
EMP0261,Employee_EMP0261,Business Analysis,Solution Architect,0-2 years,Bangalore,2025-07-07,Leadership,Behavioral,2,4,2,High,Comprehensive Leadership development program,Workshop,38,7030,2 months,4,1,4,Approved,Medium - Improves efficiency,Completed,2025-06-25,External Trainer,27,85.0
EMP0261,Employee_EMP0261,Business Analysis,Solution Architect,0-2 years,Bangalore,2025-07-12,Adaptability,Behavioral,2,4,2,High,Comprehensive Adaptability development program,Workshop,27,4536,3 months,4,1,4,Pending,High - Critical for project delivery,Completed,2025-06-17,Online Platform,93,
EMP0261,Employee_EMP0261,Business Analysis,Solution Architect,0-2 years,Bangalore,2025-07-29,Agile/Scrum,Technical,3,5,2,High,Intensive Agile/Scrum training required,Online Course,43,3010,2 months,4,1,4,Approved with Conditions,High - Required for client engagement,Not Started,2025-05-06,Internal Trainer,44,68.0
EMP0261,Employee_EMP0261,Business Analysis,Solution Architect,0-2 years,Bangalore,2025-07-15,Client Management,Behavioral,2,5,3,Critical,Comprehensive Client Management development program,Conference,37,3367,1 month,4,1,4,Pending,Low - Nice to have,Completed,2024-09-10,Online Platform,21,88.0
EMP0261,Employee_EMP0261,Business Analysis,Solution Architect,0-2 years,Bangalore,2025-07-26,Angular,Technical,4,4,0,Low,Maintain current Angular proficiency,Mentoring,7,833,6 months,4,1,4,Approved,Medium - Improves efficiency,Completed,2025-03-18,External Trainer,81,
EMP0261,Employee_EMP0261,Business Analysis,Solution Architect,0-2 years,Bangalore,2025-07-20,Cultural Fit,Untrainable,2,5,3,Critical,Assessment Only - Monitor Performance,Assessment Only,0,0,1 month,4,1,4,Approved with Conditions,High - Required for client engagement,In Progress,2024-08-30,TBD,98,65.0
EMP0262,Employee_EMP0262,Project Management,Senior Developer,0-2 years,Bangalore,2025-08-05,CI/CD,Technical,2,4,2,High,Intensive CI/CD training required,Workshop,24,3384,3 months,2,4,1,Approved,High - Critical for project delivery,Completed,2025-04-06,Internal Trainer,71,64.0
EMP0262,Employee_EMP0262,Project Management,Senior Developer,0-2 years,Bangalore,2025-08-04,Kubernetes,Technical,5,4,0,Low,Maintain current Kubernetes proficiency,Mentoring,3,171,As needed,2,4,1,Approved with Conditions,Low - Nice to have,Cancelled,2024-08-23,External Trainer,29,
EMP0262,Employee_EMP0262,Project Management,Senior Developer,0-2 years,Bangalore,2025-07-08,Code Review,Technical,4,3,0,Low,Maintain current Code Review proficiency,Mentoring,1,83,As needed,2,4,1,Pending,Medium - Improves efficiency,Completed,2025-05-25,Online Platform,66,
EMP0262,Employee_EMP0262,Project Management,Senior Developer,0-2 years,Bangalore,2025-08-05,Agile/Scrum,Technical,1,3,2,High,Intensive Agile/Scrum training required,Workshop,49,2744,2 months,2,4,1,Pending,High - Critical for project delivery,Not Started,2024-11-08,External Trainer,22,95.0
